filename;version_type;version;work_name_semantic;structure;instrumentation;lyrics_original;voice;tuning_A4;global_key;transposition;vocal_shift;noise_level;length;license
Schubert_D733-01_AR-USMarineBand1925;AR;USMarineBand1925;MilitaryMarch_Pno4;A1BA2CDA1BA2;Marching Band;;;434.1931173364561;Eb:maj;1;0;3;186.56544217687076;CC0
Schubert_D733-01_AR-Winograd1959;AR;Winograd1959;MilitaryMarch_Pno4;A1BA2CDA1BA2;Orchestra;;;441.2726066625215;D:maj;0;0;2;194.0968253968254;CC0
Schubert_D733-01_OV-BaduraDemus1958;OV;BaduraDemus1958;MilitaryMarch_Pno4;A1BA2CDA1BA2;Piano;;;444.855520880948;D:maj;0;0;3;179.9981859410431;CC0
Schubert_D733-01_OV-ButtnerWeiss2025;OV;ButtnerWeiss2025;MilitaryMarch_Pno4;A1BA2CDA1BA2;Piano4hands;;;441.5275693441813;D:maj;0;0;1;207.16018140589568;CC-BY-3.0
Schubert_D733-01_OV-R-BouchardMorisset1960;OV-R;BouchardMorisset1960;MilitaryMarch_Pno4;A1BA2CDA1BA2;Piano;;;442.0379367369037;D:maj;0;0;2;204.33827664399092;CC0
Schubert_D733-01_OV-SchnabelSchnabel1938;OV;SchnabelSchnabel1938;MilitaryMarch_Pno4;A1BA2CDA1BA2;Piano;;;441.2726066625215;D:maj;0;0;3;160.32907029478457;CC0
Schubert_D733-01_SR-R-ReproPno-CloseRev;SR-R;ReproPno-CloseRev;MilitaryMarch_Pno4;A1BA2CDA1BA2;Piano;;;441.5275693441813;D:maj;0;0;1;155.06403628117914;CC-BY-3.0
Schubert_D733-01_SR-ReproPno-CloseDry;SR;ReproPno-CloseDry;MilitaryMarch_Pno4;A1BA2CDA1BA2;Piano;;;441.5275693441813;D:maj;0;0;1;155.06403628117914;CC-BY-3.0
Schubert_D733-01_SR-ReproPno-HandRecDry;SR;ReproPno-HandRecDry;MilitaryMarch_Pno4;A1BA2CDA1BA2;Piano;;;441.5275693441813;D:maj;0;0;1;155.06403628117914;CC-BY-3.0
Schubert_D733-01_SR-ReproPno-RoomRev;SR;ReproPno-RoomRev;MilitaryMarch_Pno4;A1BA2CDA1BA2;Piano;;;441.5275693441813;D:maj;0;0;1;155.06403628117914;CC-BY-3.0
Schubert_D733-01_SY-EWSO;SY;EWSO;MilitaryMarch_Pno4;A1BA2CDA1BA2;Synthetic;;;440.7631229032662;D:maj;0;0;1;153.7271655328798;CC-BY-3.0
Schubert_D733-01_SY-HSO;SY;HSO;MilitaryMarch_Pno4;A1BA2CDA1BA2;Synthetic;;;441.017791210556;D:maj;0;0;1;162.7271201814059;CC-BY-3.0
Schumann_Op039-05_AR-Bettendorf1927;AR;Bettendorf1927;Mondnacht_Vpno;IAIABJ;"Voice; Cello; Violin; Piano";True;female;452.63145841612703;Db:maj;-3;-12;3;212.66285714285715;CC0
Schumann_Op039-05_AR-R-SchumannER1923;AR-R;SchumannER1923;Mondnacht_Vpno;IAIABJ;"Voice; Orchestra";True;female;435.7005266444053;Db:maj;-3;-12;3;230.89333333333335;CC0
Schumann_Op039-05_AD-S-Bender1917;AD-S;Bender1917;Mondnacht_Vpno;IAIABJ’;"Voice; Piano";True;male;446.1421711076128;B:maj;-5;-12;3;203.41551020408164;CC0
Schumann_Op039-05_OV-BergerE1956;OV;BergerE1956;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;443.06044202495633;E:maj;0;0;2;207.02666666666667;CC0
Schumann_Op039-05_OV-Buttner2025;OV;Buttner2025;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;441.2726066625215;E:maj;0;-12;1;244.51310657596372;CC0
Schumann_Op039-05_OV-Crasnaru2011;OV;Crasnaru2011;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;442.0379367369037;B:maj;-5;-12;1;245.00244897959183;CC-BY-SA-4.0
Schumann_Op039-05_OV-Culp1915;OV;Culp1915;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;445.627065055104;Db:maj;-3;0;3;212.9974149659864;CC0
Schumann_Op039-05_OV-Danco1952;OV;Danco1952;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;434.1931173364561;E:maj;0;0;3;211.6;CC0
Schumann_Op039-05_OV-Dermota1955;OV;Dermota1955;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;439.4919855647333;E:maj;0;-12;3;258.3430385487528;CC0
Schumann_Op039-05_AD-S-Dux1922;AD-S;Dux1922;Mondnacht_Vpno;IAIABJ’;"Voice; Piano";True;female;447.691064525182;E:maj;0;0;3;196.05877551020407;CC0
Schumann_Op039-05_OV-Erb1914;OV;Erb1914;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;445.3697350956286;E:maj;0;-12;3;155.4895238095238;CC0
Schumann_Op039-05_OV-Erb1935;OV;Erb1935;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;447.4325426971205;E:maj;0;-12;3;176.06666666666666;CC0
Schumann_Op039-05_OV-Fischer1951;OV;Fischer1951;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;443.82887286777554;Db:maj;-3;-12;3;256.49609977324263;CC0
Schumann_Op039-05_OV-Gerhardt1901;OV;Gerhardt1901;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;451.8477870636307;C:maj;-4;0;3;240.3265306122449;CC0
Schumann_Op039-05_AD.S-Gruning1914;AD-S;Gruning1914;Mondnacht_Vpno;IAIABJ’;"Voice; Piano";True;male;436.7083724772538;Eb:maj;-1;-12;3;195.09755102040816;CC0
Schumann_Op039-05_OV-Haefliger1959;OV;Haefliger1959;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;442.5488940698555;E:maj;0;-12;1;230.68;CC0
Schumann_Op039-05_OV-Hotter1959;OV;Hotter1959;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;440.25422738288415;B:maj;-5;-12;2;226.49333333333334;CC0
Schumann_Op039-05_OV-Kipnis1930;OV;Kipnis1930;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;436.2041584835713;C:maj;-4;-12;3;189.77959183673468;CC0
Schumann_Op039-05_OV-Kluegel2010;OV;Kluegel2010;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;440.7631229032662;E:maj;0;0;2;175.6473469387755;CC-BY-NC-ND-4.0
Schumann_Op039-05_OV-Komancova1959;OV;Komancova1959;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;440.25422738288415;Db:maj;-3;0;2;219.87396825396826;CC0
Schumann_Op039-05_AD-S-Lehmann1907;AD-S;Lehmann1907;Mondnacht_Vpno;IAIABJ’;"Voice; Piano";True;female;433.6918074016825;E:maj;0;0;3;193.58185941043084;CC0
Schumann_Op039-05_OV-Ludwig1956;OV;Ludwig1956;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;440.25422738288415;E:maj;0;-12;2;244.65333333333334;CC0
Schumann_Op039-05_OV-Milanov1955;OV;Milanov1955;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;444.855520880948;E:maj;0;0;2;257.74666666666667;CC0
Schumann_Op039-05_OV-Modl1953;OV;Modl1953;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;446.1421711076128;Db:maj;-3;0;3;247.33895691609976;CC0
Schumann_Op039-05_OV-Pears1958;OV;Pears1958;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;444.3419003668215;E:maj;0;-12;3;192.1936507936508;CC0
Schumann_Op039-05_OV-Peters1958;OV;Peters1958;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;442.0379367369037;E:maj;0;0;3;199.15179138321994;CC0
Schumann_Op039-05_OV-Piltti1939;OV;Piltti1939;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;442.0379367369037;E:maj;0;0;3;215.52;CC0
Schumann_Op039-05_OV-Pizarro2012;OV;Pizarro2012;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;439.4919855647333;E:maj;0;-12;2;225.14113378684806;CC-BY-3.0
Schumann_Op039-05_OV-Prey1962;OV;Prey1962;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;441.5275693441813;Db:maj;-3;-12;1;209.46666666666667;CC0
Schumann_Op039-05_OV-R-Jurinac1954;OV-R;Jurinac1954;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;437.21316929837263;E:maj;0;0;2;243.8;CC0
Schumann_Op039-05_OV-Schlusnus1937;OV;Schlusnus1937;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;438.4777156442618;D:maj;-2;-12;3;199.66666666666666;CC0
Schumann_Op039-05_OV-SchmittK1936;OV;SchmittK1936;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;438.2245141184891;Db:maj;-3;-12;3;224.75174603174602;CC0
Schumann_Op039-05_OV-Schorr1938;OV;Schorr1938;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;441.017791210556;B:maj;-5;-12;3;189.61074829931974;CC0
Schumann_Op039-05_OV-SchumannEL1933;OV;SchumannEL1933;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;441.782679340603;E:maj;0;0;3;224.54666666666665;CC0
Schumann_Op039-05_OV-Sleazak1923;OV;Sleazak1923;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;431.941776308572;E:maj;0;-12;3;200.22857142857143;CC0
Schumann_Op039-05_OV-Steiner1911;OV;Steiner1911;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;431.1939263972469;Db:maj;-3;-12;3;254.22367346938776;CC0
Schumann_Op039-05_OV-Sussman1957;OV;Sussman1957;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;444.5986364541761;E:maj;0;0;3;241.2148752834467;CC0
Schumann_Op039-05_OV-Tauber1922;OV;Tauber1922;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;439.7459194222075;E:maj;0;-12;2;219.70666666666668;CC0
Schumann_Op039-05_OV-Titze1959;OV;Titze1959;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;male;440.7631229032662;D:maj;-2;-12;3;258.7124716553288;CC0
Schumann_Op039-05_OV-Trotschel1956;OV;Trotschel1956;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;438.73106346721926;E:maj;0;0;3;270.48925170068026;CC0
Schumann_Op039-05_OV-Welitsch1949;OV;Welitsch1949;Mondnacht_Vpno;IAIABJ;"Voice; Piano";True;female;442.0379367369037;Eb:maj;-1;0;3;219.28;CC0
Schumann_Op039-05_SR-R-ReproPno-CloseRev;SR-R;ReproPno-CloseRev;Mondnacht_Vpno;IAIABJ;Piano;False;;440.7631229032662;E:maj;0;0;1;209.06403628117914;CC-BY-3.0
Schumann_Op039-05_SR-ReproPno-CloseDry;SR;ReproPno-CloseDry;Mondnacht_Vpno;IAIABJ;Piano;False;;440.7631229032662;E:maj;0;0;1;209.06403628117914;CC-BY-3.0
Schumann_Op039-05_SR-ReproPno-HandRecDry;SR;ReproPno-HandRecDry;Mondnacht_Vpno;IAIABJ;Piano;False;;440.7631229032662;E:maj;0;0;1;209.06403628117914;CC-BY-3.0
Schumann_Op039-05_SR-ReproPno-RoomRev;SR;ReproPno-RoomRev;Mondnacht_Vpno;IAIABJ;Piano;False;;440.7631229032662;E:maj;0;0;1;209.06403628117914;CC-BY-3.0
Schumann_Op039-05_SY-EWSO;SY;EWSO;Mondnacht_Vpno;IAIABJ;Synthetic;False;;440.25422738288415;E:maj;0;0;1;208.0;CC-BY-3.0
Schumann_Op039-05_SY-HSO;SY;HSO;Mondnacht_Vpno;IAIABJ;Synthetic;False;;441.017791210556;E:maj;0;0;1;217.0;CC-BY-3.0
Verdi_Nabucco-VaPensiero_AD-Arabier1955;AD;Arabier1955;VaPensiero_ChoOrch;I'ABCD;Barrel Organ;False;;452.3700837286693;G:maj;1;0;2;164.89655328798185;CC0
Verdi_Nabucco-VaPensiero_AD-LosTalaos1992;AD;LosTalaos1992;VaPensiero_ChoOrch;ABCD;Band;False;;430.4473712888805;A:maj;3;0;3;180.9298866213152;CC-BY-SA-3.0
Verdi_Nabucco-VaPensiero_AD-S-Albergoni1928;AD-S;Albergoni1928;VaPensiero_ChoOrch;ABCD;"Choir; Orchestra";True;mixed;447.94973572444303;F#:maj;0;0;3;220.1077551020408;CC0
Verdi_Nabucco-VaPensiero_AD-S-Berthelon;AD-S;Berthelon;VaPensiero_ChoOrch;I'ABCD;"Choir; Piano";True;;441.2726066625215;F#:maj;0;0;2;212.95020408163265;CC0
Verdi_Nabucco-VaPensiero_AD-S-ScalaChoir1905;AD-S;ScalaChoir1905;VaPensiero_ChoOrch;ABCD;"Choir; Piano";True;;428.2154523831355;F#:maj;0;0;3;194.21727891156462;CC0
Verdi_Nabucco-VaPensiero_AD-S-ScalaChoir1925;AD-S;ScalaChoir1925;VaPensiero_ChoOrch;I'ABCD;"Choir; Piano";True;;429.4539747415389;F#:maj;0;0;3;192.39183673469387;CC0
Verdi_Nabucco-VaPensiero_AR-R-Operaphilia2022;AR-R;Operaphilia2022;VaPensiero_ChoOrch;IABCD;"Choir; Piano; Strings; Harp";True;mixed;441.782679340603;F#:maj;0;0;3;308.19265306122446;CC-BY-3.0
Verdi_Nabucco-VaPensiero_OV-Bartoletti1959;OV;Bartoletti1959;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;444.3419003668215;F#:maj;0;0;3;287.0;CC0
Verdi_Nabucco-VaPensiero_OV-Erede;OV;Erede;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;445.1125537328459;F#:maj;0;0;3;287.55210884353744;CC0
Verdi_Nabucco-VaPensiero_OV-Garcia2015;OV;Garcia2015;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;442.0379367369037;F#:maj;0;0;2;295.9934693877551;CC-BY-3.0
Verdi_Nabucco-VaPensiero_OV-Gui1949;OV;Gui1949;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;452.63145841612703;F:maj;-1;0;3;273.50204081632654;CC0
Verdi_Nabucco-VaPensiero_OV-ISBA2016;OV;ISBA2016;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;440.25422738288415;F#:maj;0;0;3;278.37868480725626;CC 
Verdi_Nabucco-VaPensiero_OV-Krannhals1960;OV;Krannhals1960;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;447.4325426971205;F#:maj;0;0;2;249.12181405895691;CC0
Verdi_Nabucco-VaPensiero_OV-Leitner1950;OV;Leitner1950;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";False;mixed;444.0853125332247;F#:maj;0;0;3;252.16;CC0
Verdi_Nabucco-VaPensiero_OV-LibrosVivos2007;OV;LibrosVivos2007;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;441.2726066625215;F#:maj;0;0;1;278.0208616780045;CC0
Verdi_Nabucco-VaPensiero_OV-Luddecke;OV;Luddecke;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";False;mixed;444.5986364541761;F#:maj;0;0;2;283.3937868480726;CC0
Verdi_Nabucco-VaPensiero_OV-Matacic1960;OV;Matacic1960;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;441.5275693441813;F#:maj;0;0;3;311.95428571428573;CC0
Verdi_Nabucco-VaPensiero_OV-Morelli1956;OV;Morelli1956;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;447.1741701540032;F#:maj;0;0;3;266.35655328798185;CC0
Verdi_Nabucco-VaPensiero_OV-Otto1957;OV;Otto1957;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";False;mixed;442.80459417698654;F#:maj;0;0;2;313.8478911564626;CC0
Verdi_Nabucco-VaPensiero_OV-Piazza1956;OV;Piazza1956;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;443.57258128491367;F#:maj;0;0;2;272.5790476190476;CC0
Verdi_Nabucco-VaPensiero_OV-Previtali1960;OV;Previtali1960;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;444.5986364541761;F#:maj;0;0;2;267.45909297052157;CC0
Verdi_Nabucco-VaPensiero_OV-R-Kempen1951;OV-R;Kempen1951;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;441.2726066625215;F#:maj;0;0;1;231.96;CC0
Verdi_Nabucco-VaPensiero_OV-Rother1955;OV;Rother1955;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";False;mixed;447.1741701540032;F#:maj;0;0;3;303.09877551020406;CC0
Verdi_Nabucco-VaPensiero_OV-Schippers1960;OV;Schippers1960;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;441.782679340603;F#:maj;0;0;3;274.4308390022676;CC0
Verdi_Nabucco-VaPensiero_OV-SchubertB2006;OV;SchubertB2006;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;444.5986364541761;F#:maj;0;0;2;250.72820861678005;CC-BY-NC-ND-3.0-US
Verdi_Nabucco-VaPensiero_OV-Secci2020;OV;Secci2020;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;441.017791210556;F#:maj;0;0;2;308.5757823129252;CC-BY-3.0
Verdi_Nabucco-VaPensiero_OV-Serafin1955;OV;Serafin1955;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;441.782679340603;F#:maj;0;0;2;278.8871655328798;CC0
Verdi_Nabucco-VaPensiero_OV-Shaw1960;OV;Shaw1960;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;435.7005266444053;F#:maj;0;0;3;290.92;CC0
Verdi_Nabucco-VaPensiero_OV-Singer1960;OV;Singer1960;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;443.82887286777554;F#:maj;0;0;2;279.29333333333335;CC0
Verdi_Nabucco-VaPensiero_OV-Tansini1958;OV;Tansini1958;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;440.25422738288415;F#:maj;0;0;3;264.2892063492063;CC0
Verdi_Nabucco-VaPensiero_OV-Toscanini1943;OV;Toscanini1943;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;440.25422738288415;F#:maj;0;0;3;299.5466666666667;CC0
Verdi_Nabucco-VaPensiero_OV-Vernizzi1960;OV;Vernizzi1960;VaPensiero_ChoOrch;IABCD;"Choir; Orchestra";True;mixed;433.9423899770781;F#:maj;0;0;2;287.8;CC0
Verdi_Nabucco-VaPensiero_SR-R-ReproPno-CloseRev;SR-R;ReproPno-CloseRev;VaPensiero_ChoOrch;IABCD;Piano;False;;441.5275693441813;F#:maj;0;0;1;224.16;CC-BY-3.0
Verdi_Nabucco-VaPensiero_SR-ReproPno-CloseDry;SR;ReproPno-CloseDry;VaPensiero_ChoOrch;IABCD;Piano;False;;441.5275693441813;F#:maj;0;0;1;224.16;CC-BY-3.0
Verdi_Nabucco-VaPensiero_SR-ReproPno-HandRecDry;SR;ReproPno-HandRecDry;VaPensiero_ChoOrch;IABCD;Piano;False;;441.5275693441813;F#:maj;0;0;1;224.16;CC-BY-3.0
Verdi_Nabucco-VaPensiero_SR-ReproPno-RoomRev;SR;ReproPno-RoomRev;VaPensiero_ChoOrch;IABCD;Piano;False;;441.5275693441813;F#:maj;0;0;1;224.16;CC-BY-3.0
Verdi_Nabucco-VaPensiero_SY-EWSO;SY;EWSO;VaPensiero_ChoOrch;IABCD;Synthetic;False;;440.5086016556824;F#:maj;0;0;1;219.57133786848073;CC-BY-3.0
Verdi_Nabucco-VaPensiero_SY-HSO;SY;HSO;VaPensiero_ChoOrch;IABCD;Synthetic;False;;442.0379367369037;F#:maj;0;0;1;231.78562358276645;CC-BY-3.0
Vivaldi_RV269-01_AR-Ayo1955;AR;Ayo1955;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;444.5986364541761;E:maj;0;0;1;221.67619047619047;CC0
Vivaldi_RV269-01_AR-Ayo1959;AR;Ayo1959;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;441.5275693441813;E:maj;0;0;2;226.63836734693876;CC0
Vivaldi_RV269-01_AR-Bacchetta1958;AR;Bacchetta1958;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;445.1125537328459;E:maj;0;0;3;214.11251700680273;CC0
Vivaldi_RV269-01_AR-Barchet1951;AR;Barchet1951;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;442.80459417698654;E:maj;0;0;2;220.4778231292517;CC0
Vivaldi_RV269-01_AR-Bra2021;AR;Bra2021;Spring_StrQ;ABCDE;Accordeons;;;440.5086016556824;E:maj;0;0;1;190.92897959183674;CC-BY-4.0
Vivaldi_RV269-01_AR-Brusilow1960;AR;Brusilow1960;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;446.3999473725104;E:maj;0;0;2;206.94666666666666;CC0
Vivaldi_RV269-01_AR-Buchner1961;AR;Buchner1961;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;451.0654725341684;E:maj;0;0;1;195.29356009070295;CC0
Vivaldi_RV269-01_AR-Gendre1958;AR;Gendre1958;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;450.80500213443264;E:maj;0;0;2;222.67301587301588;CC0
Vivaldi_RV269-01_AR-Kaufman1947a;AR;Kaufman1947a;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;438.73106346721926;E:maj;0;0;3;187.6172335600907;CC0
Vivaldi_RV269-01_AR-Kaufman1947b;AR;Kaufman1947b;Spring_StrQ;ABCDE;"Strings; Organ";;;437.9714588054208;E:maj;0;0;3;183.37963718820862;CC0
Vivaldi_RV269-01_AR-Kaufman1947c;AR;Kaufman1947c;Spring_StrQ;ABCDE;"Strings; Organ";;;439.2381983428527;E:maj;0;0;3;186.26757369614512;CC0
Vivaldi_RV269-01_AR-Kovacs1962;AR;Kovacs1962;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;444.5986364541761;E:maj;0;0;1;221.6;CC0
Vivaldi_RV269-01_AR-Krotzinger1958;AR;Krotzinger1958;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;445.1125537328459;E:maj;0;0;2;220.86666666666667;CC0
Vivaldi_RV269-01_AR-ModenaChamber2022;AR;ModenaChamber2022;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;444.855520880948;E:maj;0;0;2;213.89061224489797;CC0
Vivaldi_RV269-01_AR-Parikian1955;AR;Parikian1955;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;441.5275693441813;E:maj;0;0;2;208.17342403628118;CC0
Vivaldi_RV269-01_AR-R-Intartaglia2011;AR-R;Intartaglia2011;Spring_StrQ;ABCDE;Organ;;;443.82887286777554;D:maj;-2;0;3;209.99836734693878;CC-BY-3.0
Vivaldi_RV269-01_AR-Rulleau1961;AR;Rulleau1961;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;430.6960792631352;F:maj;1;0;2;228.1077097505669;CC0
Vivaldi_RV269-01_AR-Zazofsky1962;AR;Zazofsky1962;Spring_StrQ;ABCDE;"Strings; Harpsichord";;;445.627065055104;E:maj;0;0;3;235.0839909297052;CC0
Vivaldi_RV269-01_OV-Amaducci1958;OV;Amaducci1958;Spring_StrQ;ABCDE;Strings;;;444.855520880948;E:maj;0;0;2;190.46984126984128;CC0
Vivaldi_RV269-01_OV-Biffoli1959;OV;Biffoli1959;Spring_StrQ;ABCDE;Strings;;;444.855520880948;E:maj;0;0;2;236.66938775510204;CC0
Vivaldi_RV269-01_OV-Corigliano1955;OV;Corigliano1955;Spring_StrQ;ABCDE;Strings;;;441.5275693441813;E:maj;0;0;2;232.48979591836735;CC0
Vivaldi_RV269-01_OV-Emanuele1960;OV;Emanuele1960;Spring_StrQ;ABCDE;Strings;;;446.6578725778289;E:maj;0;0;2;200.82362811791384;CC0
Vivaldi_RV269-01_OV-EuropeanArchive;OV;EuropeanArchive;Spring_StrQ;ABCDE;Strings;;;443.57258128491367;E:maj;0;0;2;221.1004081632653;CC0
Vivaldi_RV269-01_OV-Ferrari1962;OV;Ferrari1962;Spring_StrQ;ABCDE;Strings;;;445.1125537328459;E:maj;0;0;1;194.93836734693878;CC0
Vivaldi_RV269-01_OV-Ferro1955;OV;Ferro1955;Spring_StrQ;ABCDE;Strings;;;444.855520880948;E:maj;0;0;2;200.79455782312925;CC0
Vivaldi_RV269-01_OV-Gulli1960;OV;Gulli1960;Spring_StrQ;ABCDE;Strings;;;444.855520880948;E:maj;0;0;3;190.46984126984128;CC0
Vivaldi_RV269-01_OV-Harrison2000;OV;Harrison2000;Spring_StrQ;ABCDE;Strings;;;441.782679340603;E:maj;0;0;2;215.3170068027211;CC-BY-SA-4.0
Vivaldi_RV269-01_OV-Mischakoff1951;OV;Mischakoff1951;Spring_StrQ;ABCDE;Strings;;;452.3700837286693;Eb:maj;-1;0;2;206.0538775510204;CC0
Vivaldi_RV269-01_OV-Molinari1942;OV;Molinari1942;Spring_StrQ;ABCDE;Strings;;;448.72664641272337;E:maj;0;0;2;185.01333333333332;CC0
Vivaldi_RV269-01_OV-Nadien1961;OV;Nadien1961;Spring_StrQ;ABCDE;Strings;;;445.1125537328459;E:maj;0;0;1;218.94643990929706;CC0
Vivaldi_RV269-01_OV-Olevsky1954;OV;Olevsky1954;Spring_StrQ;ABCDE;Strings;;;447.94973572444303;E:maj;0;0;1;193.57333333333332;CC0
Vivaldi_RV269-01_OV-R-Gawriloff1961;OV-R;Gawriloff1961;Spring_StrQ;ABCDE;Strings;;;441.782679340603;E:maj;0;0;1;176.07678004535148;CC0
Vivaldi_RV269-01_OV-Schneiderhan1959;OV;Schneiderhan1959;Spring_StrQ;ABCDE;Strings;;;439.4919855647333;E:maj;0;0;1;197.50666666666666;CC0
Vivaldi_RV269-01_OV-Tomasow1957;OV;Tomasow1957;Spring_StrQ;ABCDE;Strings;;;450.5446821448552;E:maj;0;0;1;199.94122448979593;CC0
Vivaldi_RV269-01_SR-R-ReproPno-CloseRev;SR-R;ReproPno-CloseRev;Spring_StrQ;ABCDE;Piano;;;441.782679340603;E:maj;0;0;1;193.06403628117914;CC-BY-3.0
Vivaldi_RV269-01_SR-ReproPno-CloseDry;SR;ReproPno-CloseDry;Spring_StrQ;ABCDE;Piano;;;441.782679340603;E:maj;0;0;1;193.06403628117914;CC-BY-3.0
Vivaldi_RV269-01_SR-ReproPno-HandRecDry;SR;ReproPno-HandRecDry;Spring_StrQ;ABCDE;Piano;;;441.2726066625215;E:maj;0;0;1;193.06403628117914;CC-BY-3.0
Vivaldi_RV269-01_SR-ReproPno-RoomRev;SR;ReproPno-RoomRev;Spring_StrQ;ABCDE;Piano;;;442.0379367369037;E:maj;0;0;1;193.06403628117914;CC-BY-3.0
Vivaldi_RV269-01_SY-EWSO;SY;EWSO;Spring_StrQ;ABCDE;Synthetic;;;440.7631229032662;E:maj;0;0;1;191.38462585034014;CC-BY-3.0
Vivaldi_RV269-01_SY-HSO;SY;HSO;Spring_StrQ;ABCDE;Synthetic;;;441.782679340603;E:maj;0;0;1;200.6730612244898;CC-BY-3.0
